AtcoCode,CommonName,StopType,ShortCommonName,Street,Longitude,Latitude,ModifiedDate,CreatedDate,LocalityName,Easting,Northing
700000004647,Ballymena Road Junction,BusCoachTramOnStreetPoint,,,-5.8685071907,54.8346837702,09/07/2020,09/07/2020,Ballyclare,337009,400628
700000004648,Millbrook,BusCoachTramOnStreetPoint,,,-5.8597997466,54.8387267862,09/07/2020,09/07/2020,Ballyclare,337554,401095
700000004649,Old Belfast Road,BusCoachTramOnStreetPoint,,,-5.8499608956,54.8430269639,09/07/2020,09/07/2020,Ballyclare,338172,401593
700000004650,Antiville Road,BusCoachTramOnStreetPoint,,,-5.8377986664,54.8509421744,09/07/2020,09/07/2020,Ballyclare,338926,402498
700000004651,Upper Cairncastle Road-Roddens,BusCoachTramOnStreetPoint,,,-5.8338661199,54.8551668057,09/07/2020,09/07/2020,Ballyclare,339164,402976
700000004652,Roddens,BusCoachTramOnStreetPoint,,,-5.8314993809,54.8563195319,09/07/2020,09/07/2020,Larne,339312,403109
700000004653,Lisnamoyle,BusCoachTramOnStreetPoint,,,-5.825409563,54.8577739565,09/07/2020,09/07/2020,Larne,339698,403283
700000004654,Larne High School,BusCoachTramOnStreetPoint,,,-5.8225046002,54.856661495,09/07/2020,09/07/2020,Larne,339888,403164
700000004655,Laharna Ave,BusCoachTramOnStreetPoint,,,-5.8223657119,54.8546525996,09/07/2020,09/07/2020,Larne,339904,402941
700000004656,Thorndale Ave,BusCoachTramOnStreetPoint,,,-5.8217299128,54.8526495227,09/07/2020,09/07/2020,Larne,339952,402720
700000004657,Gardenmore Church,BusCoachTramOnStreetPoint,,,-5.8196564097,54.8526931608,09/07/2020,09/07/2020,Larne,340085,402729
700000004658,Smiley Building,BusCoachTramOnStreetPoint,,,-5.8165571539,54.8532753783,09/07/2020,09/07/2020,Larne,340282,402800
700000004659,Drumalis Glenarm Rd,BusCoachTramOnStreetPoint,,,-5.8112492882,54.8546904146,09/07/2020,09/07/2020,Larne,340617,402968
700000004660,Larne Med Church,BusCoachTramOnStreetPoint,,,-5.8124665796,54.8524164554,09/07/2020,09/07/2020,Larne,340547,402712
700000004661,Circular Rd,BusCoachTramOnStreetPoint,,,-5.8146666706,54.8505099627,09/07/2020,09/07/2020,Larne,340413,402496
700000004662,Larne Railway Station,BusCoachTramOnStreetPoint,,,-5.814652684,54.8500429475,09/07/2020,09/07/2020,Larne,340415,402444
700000004663,Larne Bus Station,BusCoachTramOnStreetPoint,,,-5.8203968701,54.8484925646,09/07/2020,09/07/2020,Larne,340052,402260
700000004664,Circular Rd Creit Union,BusCoachTramOnStreetPoint,,,-5.8146418916,54.850680229,09/07/2020,09/07/2020,Larne,340414,402515
700000004665,Princess Gardens,BusCoachTramOnStreetPoint,,,-5.8143861886,54.8508014132,09/07/2020,09/07/2020,Larne,340430,402529
700000004666,Princess Gardens,BusCoachTramOnStreetPoint,,,-5.8132730183,54.8529557013,09/07/2020,09/07/2020,Larne,340494,402771
700000004667,Smiley Park,BusCoachTramOnStreetPoint,,,-5.8166101321,54.8531595281,09/07/2020,09/07/2020,Larne,340279,402787
700000004668,Victoria RdOpposite Elim Church,BusCoachTramOnStreetPoint,,,-5.8198809943,54.8525714066,09/07/2020,09/07/2020,Larne,340071,402715
700000004669,The Roddens,BusCoachTramOnStreetPoint,,,-5.8226454657,54.8547324614,09/07/2020,09/07/2020,Larne,339886,402950
700000004670,The Roddens,BusCoachTramOnStreetPoint,,,-5.8228414406,54.8565868527,09/07/2020,09/07/2020,Larne,339867,403156
700000004671,Lisnamoyle,BusCoachTramOnStreetPoint,,,-5.8252267144,54.8576988024,09/07/2020,09/07/2020,Larne,339710,403275
700000004672,The Roddens 2,BusCoachTramOnStreetPoint,,,-5.8312522439,54.856133444,09/07/2020,09/07/2020,Larne,339328,403088
700000004673,Cairncastle RdRoddens,BusCoachTramOnStreetPoint,,,-5.8335158631,54.8551088926,09/07/2020,09/07/2020,Larne,339186,402970
700000004674,Antiville Rd,BusCoachTramOnStreetPoint,,,-5.8357364392,54.8533942176,09/07/2020,09/07/2020,Larne,339050,402775
700000004675,Antiville Rd Mill Rd Jct,BusCoachTramOnStreetPoint,,,-5.8375718223,54.8508279798,09/07/2020,09/07/2020,Larne,338940,402485
700000004676,"Larne Rd""Old Belfast Rd",BusCoachTramOnStreetPoint,,,-5.8500247444,54.8427046421,09/07/2020,09/07/2020,Larne,338169,401557
700000004677,Millbrook,BusCoachTramOnStreetPoint,,,-5.8613558947,54.8374600486,09/07/2020,09/07/2020,Larne,337459,400951
700000004678,Ballymena Rd Jct,BusCoachTramOnStreetPoint,,,-5.86844505,54.8343861813,09/07/2020,09/07/2020,Larne,337014,400595
700000004679,Gingles Cnr,BusCoachTramOnStreetPoint,,,-5.8742778023,54.8318020391,09/07/2020,09/07/2020,Larne,336648,400296
700000004680,Larne Rd End Of Dual Carraigeway,BusCoachTramOnStreetPoint,,,-5.8800678699,54.8291270287,09/07/2020,09/07/2020,Larne,336285,399987
700000004681,Bogtown,BusCoachTramOnStreetPoint,,,-5.8902944241,54.8234292202,09/07/2020,09/07/2020,Larne,335647,399333
700000004682,Craiganorne Crossrds,BusCoachTramOnStreetPoint,,,-5.9051472735,54.8112606613,09/07/2020,09/07/2020,Larne,334733,397950
700000004683,Ballygowan Bridge,BusCoachTramOnStreetPoint,,,-5.9201279273,54.8027852492,09/07/2020,09/07/2020,Larne,333798,396978
700000004684,Ballygowan Rd Jct,BusCoachTramOnStreetPoint,,,-5.9268719725,54.7983454357,09/07/2020,09/07/2020,Larne,333379,396471
700000004685,Ballyboley Rd Jct,BusCoachTramOnStreetPoint,,,-5.9357933665,54.7920375717,09/07/2020,09/07/2020,Larne,332826,395752
700000004686,Ballybracken Rd Jct,BusCoachTramOnStreetPoint,,,-5.9401905901,54.7875121565,09/07/2020,09/07/2020,Larne,332558,395240
700000004687,Shannonstown,BusCoachTramOnStreetPoint,,,-5.9447387569,54.7818301195,09/07/2020,09/07/2020,Larne,332284,394599
700000004688,Ballynure,BusCoachTramOnStreetPoint,,,-5.9518827449,54.7736581004,09/07/2020,09/07/2020,Larne,331851,393676
700000004689,Ballynure Church,BusCoachTramOnStreetPoint,,,-5.9523296986,54.7718866788,09/07/2020,09/07/2020,Ballyclare,331828,393478
700000004690,46 Templepatrick Road,BusCoachTramOnStreetPoint,,,-5.9734559181,54.7602649938,09/07/2020,09/07/2020,Ballyclare,330506,392145
700000004691,Hollybush Gardens,BusCoachTramOnStreetPoint,,,-5.9855086762,54.7538345285,09/07/2020,09/07/2020,Ballyclare,329750,391406
700000004692,158 Ballynure Road,BusCoachTramOnStreetPoint,,,-5.9873063497,54.7532225194,09/07/2020,09/07/2020,Ballyclare,329637,391335
700000004693,Police Station,BusCoachTramOnStreetPoint,,,-5.9932608571,54.7518702876,09/07/2020,09/07/2020,Ballyclare,329258,391174
700000004694,Papas Lane,BusCoachTramOnStreetPoint,,,-5.9962705144,54.750060243,09/07/2020,09/07/2020,Ballyclare,329070,390967
700000004695,Mill Road,BusCoachTramOnStreetPoint,,,-5.999940503,54.7474524033,09/07/2020,09/07/2020,Ballyclare,328842,390670
700000004696,119 Mill Road,BusCoachTramOnStreetPoint,,,-6.0023319942,54.7461980446,09/07/2020,09/07/2020,Ballyclare,328692,390526
700000004697,Paper Mill,BusCoachTramOnStreetPoint,,,-6.0047573299,54.74425238,09/07/2020,09/07/2020,Ballyclare,328542,390305
700000004698,Walkers Lane,BusCoachTramOnStreetPoint,,,-6.0088009488,54.7419199661,09/07/2020,09/07/2020,Ballyclare,328289,390038
700000004699,Size Hill,BusCoachTramOnStreetPoint,,,-6.0142918442,54.7344359916,09/07/2020,09/07/2020,Ballyclare,327959,389195
700000004700,Lisamor,BusCoachTramOnStreetPoint,,,-6.0098989646,54.7287126136,09/07/2020,09/07/2020,Ballyclare,328260,388566
700000004701,Greenacres,BusCoachTramOnStreetPoint,,,-6.0069777257,54.7249719245,09/07/2020,09/07/2020,Ballyclare,328460,388155
700000004702,Rippling Brook,BusCoachTramOnStreetPoint,,,-6.0044439521,54.7203881286,09/07/2020,09/07/2020,Ballyclare,328637,387649
700000004703,Ballyrobert,BusCoachTramOnStreetPoint,,,-6.0030805329,54.7167240957,09/07/2020,09/07/2020,Ballyclare,328737,387244
700000004704,Leister Park,BusCoachTramOnStreetPoint,,,-6.0011758807,54.7141582998,09/07/2020,09/07/2020,Ballyclare,328868,386962
700000004705,Battersby's Corner,BusCoachTramOnStreetPoint,,,-5.9977043326,54.7090419838,09/07/2020,09/07/2020,Ballyclare,329108,386399
700000004706,415 Ballyrobert Road,BusCoachTramOnStreetPoint,,,-5.9952059411,54.7062154203,09/07/2020,09/07/2020,Ballyclare,329278,386089
700000004707,Whitleys,BusCoachTramOnStreetPoint,,,-5.9928269844,54.7036319292,09/07/2020,09/07/2020,Ballyclare,329439,385805
700000004708,Sallybush,BusCoachTramOnStreetPoint,,,-5.98676137,54.700972095,09/07/2020,09/07/2020,Ballyclare,329839,385521
700000004709,Abbeycrete,BusCoachTramOnStreetPoint,,,-5.9809034235,54.6980354459,09/07/2020,09/07/2020,Ballyclare,330226,385205
700000004710,Corrs Corner,BusCoachTramOnStreetPoint,,,-5.9721996042,54.6935537778,09/07/2020,09/07/2020,Ballyclare,330801,384722
700000004711,New Mossley,BusCoachTramOnStreetPoint,,,-5.9678196779,54.690098794,09/07/2020,09/07/2020,Ballyclare,331095,384346
700000004712,Ashfield Drive,BusCoachTramOnStreetPoint,,,-5.5448245465,54.6385404547,09/07/2020,09/07/2020,Bangor,358567,379480
700000004713,Ashfield Drive 2,BusCoachTramOnStreetPoint,,,-5.5462202184,54.6380975443,09/07/2020,09/07/2020,Bangor,358479,379427
700000004714,New Mossley,BusCoachTramOnStreetPoint,,,-5.9675409476,54.6897796513,09/07/2020,09/07/2020,Ballyclare,331114,384311
700000004715,Corrs Corner,BusCoachTramOnStreetPoint,,,-5.9723097558,54.6933636171,09/07/2020,09/07/2020,Ballyclare,330795,384701
700000004716,Abbeycrete,BusCoachTramOnStreetPoint,,,-5.981073922,54.698038287,09/07/2020,09/07/2020,Ballyclare,330215,385205
700000004717,Sallybush,BusCoachTramOnStreetPoint,,,-5.986369908,54.7007319873,09/07/2020,09/07/2020,Ballyclare,329865,385495
700000004718,Whitleys,BusCoachTramOnStreetPoint,,,-5.9928323532,54.7033818839,09/07/2020,09/07/2020,Ballyclare,329440,385778
700000004719,420 Ballyrobert Road,BusCoachTramOnStreetPoint,,,-5.9951248822,54.7059714923,09/07/2020,09/07/2020,Ballyclare,329284,386062
700000004720,Battersbys Corner,BusCoachTramOnStreetPoint,,,-5.9975785108,54.7087613793,09/07/2020,09/07/2020,Ballyclare,329117,386368
700000004721,Leister Park,BusCoachTramOnStreetPoint,,,-6.001046806,54.7136434152,09/07/2020,09/07/2020,Ballyclare,328878,386905
700000004722,Ballyrobert,BusCoachTramOnStreetPoint,,,-6.0033675294,54.7166286452,09/07/2020,09/07/2020,Ballyclare,328719,387233
700000004723,Rippling Brook,BusCoachTramOnStreetPoint,,,-6.0048127705,54.7203810831,09/07/2020,09/07/2020,Ballyclare,328614,387648
700000004724,144A Ballyrobert Road,BusCoachTramOnStreetPoint,,,-6.006424306,54.7235971555,09/07/2020,09/07/2020,Ballyclare,328500,388003
700000004725,Lisagore,BusCoachTramOnStreetPoint,,,-6.0098234964,54.7283519888,09/07/2020,09/07/2020,Ballyclare,328266,388526
700000004726,Sizehill,BusCoachTramOnStreetPoint,,,-6.0142248144,54.7342192625,09/07/2020,09/07/2020,Ballyclare,327964,389171
700000004727,Walkers Lane,BusCoachTramOnStreetPoint,,,-6.0101241771,54.7415373845,09/07/2020,09/07/2020,Ballyclare,328205,389993
700000004728,Paper Mill,BusCoachTramOnStreetPoint,,,-6.0044209256,54.7447769364,09/07/2020,09/07/2020,Ballyclare,328562,390364
700000004729,Mill Road,BusCoachTramOnStreetPoint,,,-6.0008964095,54.7469650294,09/07/2020,09/07/2020,Ballyclare,328782,390614
700000004730,Elim Church,BusCoachTramOnStreetPoint,,,-5.99820691,54.7492207198,09/07/2020,09/07/2020,Ballyclare,328948,390870
700000004731,Collin View Green Rd,BusCoachTramOnStreetPoint,,,-5.9914172524,54.7498900913,09/07/2020,09/07/2020,Larne,329383,390957
700000004732,Green Rd Landfill,BusCoachTramOnStreetPoint,,,-5.9847962245,54.7493489579,09/07/2020,09/07/2020,Larne,329811,390909
700000004733,Glen Rd Jct,BusCoachTramOnStreetPoint,,,-5.9783932365,54.7484876488,09/07/2020,09/07/2020,Larne,330226,390825
700000004734,85 Green Rd,BusCoachTramOnStreetPoint,,,-5.967632741,54.7509043211,09/07/2020,09/07/2020,Larne,330911,391114
700000004735,Calhame Cnr,BusCoachTramOnStreetPoint,,,-5.9612977482,54.7505463912,09/07/2020,09/07/2020,Larne,331320,391086
700000004736,Calhame Jct,BusCoachTramOnStreetPoint,,,-5.960707754,54.7475132947,09/07/2020,09/07/2020,Larne,331367,390749
700000004737,Belfast RdRushvale Jct,BusCoachTramOnStreetPoint,,,-5.961716423,54.7431410464,09/07/2020,09/07/2020,Larne,331317,390261
700000004738,Riverside Cottage,BusCoachTramOnStreetPoint,,,-5.9621275539,54.739401422,09/07/2020,09/07/2020,Larne,331302,389844
700000004739,Gordens Cnr,BusCoachTramOnStreetPoint,,,-5.9645469563,54.7340997576,09/07/2020,09/07/2020,Larne,331163,389249
700000004740,Colemans Cnr,BusCoachTramOnStreetPoint,,,-5.968772321,54.7237985867,09/07/2020,09/07/2020,Larne,330925,388095
700000004741,Beatties Lane,BusCoachTramOnStreetPoint,,,-5.9681493902,54.7154752919,09/07/2020,09/07/2020,Larne,330991,387169
700000004742,Hustons Cnr,BusCoachTramOnStreetPoint,,,-5.9668395731,54.7037015446,09/07/2020,09/07/2020,Larne,331114,385861
700000004743,Ashley Park,BusCoachTramOnStreetPoint,,,-5.9594135972,54.7009099449,09/07/2020,09/07/2020,Larne,331602,385565
700000004744,Ballyearl,BusCoachTramOnStreetPoint,,,-5.9555906557,54.6994977847,09/07/2020,09/07/2020,Larne,331853,385415
700000004745,Mossley Finger Posts,BusCoachTramOnStreetPoint,,,-5.9519895309,54.6982881741,09/07/2020,09/07/2020,Larne,332089,385287
700000004746,Mossley Service Station,BusCoachTramOnStreetPoint,,,-5.9533696746,54.6986247045,09/07/2020,09/07/2020,Larne,331999,385322
700000004747,BeulahDoagh Rd,BusCoachTramOnStreetPoint,,,-5.9602557757,54.7011307749,09/07/2020,09/07/2020,Larne,331547,385588
700000004748,Hustons Cnr,BusCoachTramOnStreetPoint,,,-5.9667327162,54.7034588703,09/07/2020,09/07/2020,Larne,331122,385835
700000004749,43 Belfast Rd,BusCoachTramOnStreetPoint,,,-5.9687164939,54.7069153317,09/07/2020,09/07/2020,Larne,330983,386216
700000004750,Beatties Lane,BusCoachTramOnStreetPoint,,,-5.9684655016,54.7147278501,09/07/2020,09/07/2020,Larne,330974,387086
700000004751,Belfast RdRushfield Jct,BusCoachTramOnStreetPoint,,,-5.9687204437,54.7204913376,09/07/2020,09/07/2020,Larne,330939,387727
700000004752,Colemans Cnr,BusCoachTramOnStreetPoint,,,-5.9691933841,54.7236757235,09/07/2020,09/07/2020,Larne,330898,388080
700000004753,Gordens Cnr,BusCoachTramOnStreetPoint,,,-5.9656094774,54.7330177752,09/07/2020,09/07/2020,Larne,331099,389127
700000004754,Riverside Cottage,BusCoachTramOnStreetPoint,,,-5.9625419323,54.7393813433,09/07/2020,09/07/2020,Larne,331276,389841
700000004755,Calhame Cnr,BusCoachTramOnStreetPoint,,,-5.9612104952,54.7504281229,09/07/2020,09/07/2020,Larne,331326,391073
700000004756,85 Green Rd,BusCoachTramOnStreetPoint,,,-5.9673385843,54.7507454821,09/07/2020,09/07/2020,Larne,330930,391096
700000004757,Green RdGlen Rd Jct,BusCoachTramOnStreetPoint,,,-5.97782082,54.748442164,09/07/2020,09/07/2020,Larne,330263,390821
700000004758,Green Rd Landfill,BusCoachTramOnStreetPoint,,,-5.9840575349,54.7492108922,09/07/2020,09/07/2020,Larne,329859,390895
700000004759,Colin ViewGreen Rd,BusCoachTramOnStreetPoint,,,-5.9913121702,54.7498164732,09/07/2020,09/07/2020,Larne,329390,390949
700000004760,Lindsays Cnr,BusCoachTramOnStreetPoint,,,-6.0334450533,54.7288004231,09/07/2020,09/07/2020,Ballyclare,326743,388533
700000004761,71 The Longshot,BusCoachTramOnStreetPoint,,,-6.0315565714,54.7267662025,09/07/2020,09/07/2020,Ballyclare,326871,388310
700000004762,The Palatine,BusCoachTramOnStreetPoint,,,-6.0295663283,54.7252334344,09/07/2020,09/07/2020,Ballyclare,327004,388143
700000004763,BFS The Longshot,BusCoachTramOnStreetPoint,,,-6.0238542568,54.7236310228,09/07/2020,09/07/2020,Ballyclare,327377,387975
700000004764,43 The Longhot,BusCoachTramOnStreetPoint,,,-6.0164203414,54.7213802303,09/07/2020,09/07/2020,Ballyclare,327863,387738
700000004765,Wesleydale,BusCoachTramOnStreetPoint,,,-6.0064445477,54.7181258306,09/07/2020,09/07/2020,Ballyclare,328516,387394
700000004766,Wesleydale,BusCoachTramOnStreetPoint,,,-6.0063404,54.7180342708,09/07/2020,09/07/2020,Ballyclare,328523,387384
700000004767,32 The Longshot,BusCoachTramOnStreetPoint,,,-6.0096394938,54.7189662971,09/07/2020,09/07/2020,Ballyclare,328307,387481
700000004768,43 The Longshoi,BusCoachTramOnStreetPoint,,,-6.0166595562,54.7212779466,09/07/2020,09/07/2020,Ballyclare,327847,387726
700000004769,Bfs The Longshot,BusCoachTramOnStreetPoint,,,-6.0237735982,54.7234480386,09/07/2020,09/07/2020,Ballyclare,327382,387954
700000004770,The Palatine,BusCoachTramOnStreetPoint,,,-6.0298739287,54.7252923423,09/07/2020,09/07/2020,Ballyclare,326984,388149
700000004771,Lindsays Cnr,BusCoachTramOnStreetPoint,,,-6.0335855318,54.7287847329,09/07/2020,09/07/2020,Ballyclare,326734,388531
700000004772,Doagh Cemetry,BusCoachTramOnStreetPoint,,,-6.0412872294,54.7358999756,09/07/2020,09/07/2020,Ballyclare,326215,389309
700000004773,1 Main St,BusCoachTramOnStreetPoint,,,-6.0418753423,54.7368343491,09/07/2020,09/07/2020,Ballyclare,326175,389412
700000004774,Doagh Primary School,BusCoachTramOnStreetPoint,,,-6.0427269596,54.7388157235,09/07/2020,09/07/2020,Ballyclare,326114,389631
700000004775,Beechgreen,BusCoachTramOnStreetPoint,,,-6.0429984764,54.7409135115,09/07/2020,09/07/2020,Ballyclare,326090,389864
700000004776,Doagh Mill,BusCoachTramOnStreetPoint,,,-6.0451312167,54.7433827374,09/07/2020,09/07/2020,Ballyclare,325945,390135
700000004777,Parkview Hockey Club,BusCoachTramOnStreetPoint,,,-6.0442840689,54.7464597631,09/07/2020,09/07/2020,Ballyclare,325990,390479
700000004778,7 Bridge Road,BusCoachTramOnStreetPoint,,,-6.0438919482,54.7478280745,09/07/2020,09/07/2020,Ballyclare,326011,390632
700000004779,Cogry Corner,BusCoachTramOnStreetPoint,,,-6.0474947589,54.7546155736,09/07/2020,09/07/2020,Ballyclare,325758,391381
700000004780,Burnside,BusCoachTramOnStreetPoint,,,-6.0487081093,54.7594238638,09/07/2020,09/07/2020,Ballyclare,325665,391914
700000004781,Morya Road Junction,BusCoachTramOnStreetPoint,,,-6.049507005,54.7618715245,09/07/2020,09/07/2020,Ballyclare,325606,392185
700000004782,Brookfield Heights,BusCoachTramOnStreetPoint,,,-6.0494197704,54.7636849959,09/07/2020,09/07/2020,Ballyclare,325606,392387
700000004783,Dixons Corner,BusCoachTramOnStreetPoint,,,-6.051593582,54.7750314466,09/07/2020,09/07/2020,Ballyclare,325431,393646
700000004784,Dixons Corner,BusCoachTramOnStreetPoint,,,-6.0511963526,54.774869363,09/07/2020,09/07/2020,Ballyclare,325457,393628
700000004785,Orphins Mill,BusCoachTramOnStreetPoint,,,-6.0432600562,54.7732143913,09/07/2020,09/07/2020,Ballyclare,325972,393458
700000004786,Five Corners,BusCoachTramOnStreetPoint,,,-6.0235626819,54.7721153107,09/07/2020,09/07/2020,Ballyclare,327243,393371
700000004787,51 Trenchill Road,BusCoachTramOnStreetPoint,,,-6.0199227924,54.7716200959,09/07/2020,09/07/2020,Ballyclare,327479,393323
700000004788,30 Trenchill Road,BusCoachTramOnStreetPoint,,,-6.0126583497,54.7709687555,09/07/2020,09/07/2020,Ballyclare,327948,393264
700000004789,Ballyeaston,BusCoachTramOnStreetPoint,,,-6.0000766711,54.7715813213,09/07/2020,09/07/2020,Ballyclare,328756,393355
700000004790,Ballyeaston Church,BusCoachTramOnStreetPoint,,,-5.9969509634,54.7715088016,09/07/2020,09/07/2020,Ballyclare,328958,393353
700000004791,Victoria Rd 1,BusCoachTramOnStreetPoint,,,-6.0025032085,54.7638166551,09/07/2020,09/07/2020,Ballyclare,328625,392486
700000004792,Victoria Road2,BusCoachTramOnStreetPoint,,,-6.0074072287,54.7620716652,09/07/2020,09/07/2020,Ballyclare,328315,392283
700000004793,Erskine Park,BusCoachTramOnStreetPoint,,,-6.0068459686,54.7577644742,09/07/2020,09/07/2020,Ballyclare,328364,391805
700000004794,Margaret Avenue,BusCoachTramOnStreetPoint,,,-6.003823025,54.7553509831,09/07/2020,09/07/2020,Ballyclare,328567,391542
700000004795,63 Ballyeaston Road,BusCoachTramOnStreetPoint,,,-6.0019222712,54.7554634296,09/07/2020,09/07/2020,Ballyclare,328689,391558
700000004796,101 Ballyeaston Road,BusCoachTramOnStreetPoint,,,-6.0026615151,54.7609562261,09/07/2020,09/07/2020,Ballyclare,328624,392168
700000004797,High SchoolRashee Rd,BusCoachTramOnStreetPoint,,,-6.0034105063,54.75489496,09/07/2020,09/07/2020,Ballyclare,328595,391492
700000004798,"Ross""S Ave",BusCoachTramOnStreetPoint,,,-6.0073286695,54.7583016911,09/07/2020,09/07/2020,Ballyclare,328332,391864
700000004799,Victoria Rd 2,BusCoachTramOnStreetPoint,,,-6.0075212182,54.761759706,09/07/2020,09/07/2020,Ballyclare,328308,392248
700000004800,Victoria Rd 1,BusCoachTramOnStreetPoint,,,-6.0021332832,54.7636489279,09/07/2020,09/07/2020,Ballyclare,328649,392468
700000004801,Ballyeaston,BusCoachTramOnStreetPoint,,,-5.996995326,54.7709255345,09/07/2020,09/07/2020,Ballyclare,328957,393288
700000004802,Ballyeaston 2,BusCoachTramOnStreetPoint,,,-6.0000364847,54.7718068011,09/07/2020,09/07/2020,Ballyclare,328758,393380
700000004803,39 Trenchill Rd,BusCoachTramOnStreetPoint,,,-6.0103355283,54.7710887079,09/07/2020,09/07/2020,Ballyclare,328098,393281
700000004804,43 Trenchill Rd,BusCoachTramOnStreetPoint,,,-6.0151601689,54.7713092729,09/07/2020,09/07/2020,Ballyclare,327786,393297
700000004805,5 Corners,BusCoachTramOnStreetPoint,,,-6.0239144698,54.7722790816,09/07/2020,09/07/2020,Ballyclare,327220,393389
